date,exchange,FG,ZC,TA,PM,CF,WH,SR,RI,OI,MA,JR,RM,LR,SM,SF,WS,WT,RO,ER,ME,GN,RS,TC,CY,AP,al,fu,cu,zn,pb,bu,sn,ni,ru,au,ag,rb,hc,wr,sc,IF,TF,T,IC,IH,TS,p,v,jd,l,pp,fb,bb,i,j,jm,c,a,b,m,y,cs,s
2010-12-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-29,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-30,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1103,ZN1103,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-04,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-05,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-06,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1103,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-12,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1103,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-19,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1105,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-26,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-01,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1104,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-09,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1104,,,,,RU1105,AU1106,,RB1105,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1104,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1104,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1104,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1111,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1104,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1104,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-02,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1104,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-03,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1104,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-04,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1104,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-08,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-09,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1105,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1110,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1105,,,,,RU1105,AU1106,,RB1110,,WR1112,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,,,,,RU1109,AU1106,,RB1110,,WR1112,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,,,,,RU1109,AU1106,,RB1110,,WR1112,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-29,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-30,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-01,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1105,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-06,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1105,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-08,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-12,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1106,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1106,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-26,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1107,ZN1106,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-29,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-03,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1106,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1109,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-04,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1203,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-05,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1203,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-06,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1203,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-09,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1203,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1203,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1201,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-12,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1201,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-19,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1107,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-26,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1107,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-30,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-01,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-02,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-03,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1107,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-08,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-09,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL1108,FU1109,CU1108,ZN1108,PB1109,,,,RU1109,AU1112,,RB1110,,WR1107,,,,,,,,,,,,,,,,,,,,,,,,
